user_id,full_name,user_email,user_pwd,user_verificationCode,is_verified,is_signup,is_eligible,is_validate,msg
200641,laachari ousamma,laachari-ousamma200641@gmail.com,$2y$10$AuPkSDM.IvQeL9w1QVlg7Ouc8yMb8bxE64EdL6dnoDFTUrtQKCVkW,d83d8841b381aad8640d862e035770d1,FALSE,FALSE,0,0,
307412,ait-ali amine,ait-ali-amine307412@gmail.com,$2y$10$m6NnHxTsvyWeqC.kfFqxXOnAtkZesCjY/9Q9nW0H/Ap.fMH/NmWD6,ceb695c65998a34415a6eeb10362c26a,TRUE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
545822,dani brahim,dani-brahim545822@gmail.com,$2y$10$oG.fj0lzpoIiNBQCbY7EC.rMXM92eo/MPIy/FnEYrZpKQ6W4VRI3a,5a7840dbda03f9547c4ac98ce472ad99,FALSE,TRUE,0,0,La CIN est expire
231430,ait-ali amine,ait-ali-amine231430@gmail.com,$2y$10$/hT/AZiR12anF2VruXOC8.TRlWmmqLJFklK/t52Wkw7/n9SMiZtHm,6470ffacdcd65163f02e638c1e27a366,TRUE,TRUE,1,1,
776054,ait-ouali meryem,ait-ouali-meryem776054@gmail.com,$2y$10$MToyXSf1lj2BsvAOU2K7WexyvnrmfrMUbFdjIMkZXaaq.hLOtICiW,4b5b451b471fe54423c850a0ea4370f8,TRUE,TRUE,0,0,Les documents importes sont invisibles
404417,ait-cheikh souad,ait-cheikh-souad404417@gmail.com,$2y$10$XCZVMN63InVjMhiWncE2f.2JFZK5YP.3ct51ti1T4Ija8wSrrVkMS,65add4573d829e6aefd5dfb68ca95719,FALSE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
346104,ait-bella saadia,ait-bella-saadia346104@gmail.com,$2y$10$bGL5ECwdyC.qjQES//Q9JeIw2cZXMUZlq7haHw2jhlEq6UaAFGSni,22f4d219a59f12b9953479ee1288a1b8,FALSE,TRUE,1,1,
701294,bohboh hanane,bohboh-hanane701294@gmail.com,$2y$10$iakqNzcntcejQersIQOCVugW3MqqAGTQwSiDrP.sIPq1JcpgI3Ipu,e12964f13e78a74f40194cf458835728,TRUE,TRUE,1,1,
486227,bohboh hanane,bohboh-hanane486227@gmail.com,$2y$10$RBoei3DSEslI78pW3ASZn.JK0nYFwBwRgBpf2QMS16eT06wBCv2Nm,a7198c7739ffe1ad570b9c038a26ec4a,TRUE,FALSE,0,0,
462029,farfaoua mohamed,farfaoua-mohamed462029@gmail.com,$2y$10$NQ41Y3xEp10orJaoQ1/w0ehn/3R66WNHhWYaYnW44/xFzGDdtTPl2,54e78f8a5f326f9de1d02841945e8f64,TRUE,TRUE,1,1,
97563,bohboh hanane,bohboh-hanane97563@gmail.com,$2y$10$tHA6uabRNsDep2pE.zpHyuqLf.FjnYm0nsI.1IhkadH0oric6Vk6.,12ff06078f82ee530d2d96c5b08885fe,FALSE,TRUE,2,0,La CIN est expire
919045,bohboh hanane,bohboh-hanane919045@gmail.com,$2y$10$QPA3gezOhwWkCKxuYsZBeOURV2ByoykeZzwBWNHRjnR77VLiXUx1u,b95357620332fe8665732e02cfc2746f,FALSE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
404112,farfaoua mohamed,farfaoua-mohamed404112@gmail.com,$2y$10$lQjmJipEaaaJZOJoOpUmme0h5l2CPPEswqTTTNY/.unND4jD1om3S,bde128317ef0500a4d4d8c92fd0d01dd,TRUE,TRUE,0,0,La date de votre baccalaureat n'est pas accepte
170279,ait-ali amine,ait-ali-amine170279@gmail.com,$2y$10$4zHPyuGQlilkTdhoc9oYROVVcjkrCHdZOLhxkYTucMgbwd95SghGK,53e8dc546137018aa62e047fd1e59218,FALSE,TRUE,1,1,
414152,boughal ali,boughal-ali414152@gmail.com,$2y$10$fOViCCwJ8UbA.UKp5GfQfuhrccqGyeRA0nuFIIB0X6qEl0NRyCa8S,7582d6cabb1c242050b654821397a9f0,TRUE,FALSE,0,0,
492238,farfaoua mohamed,farfaoua-mohamed492238@gmail.com,$2y$10$pfflRUtOdRTcjrOf5bAHXO8bDGbxtlwUsa4usG26Ev2P3R5KtFP0C,a5c11ddf00edc3c49f883c4bc9712483,FALSE,TRUE,0,0,La date de votre baccalaureat n'est pas accepte
753473,boughal ali,boughal-ali753473@gmail.com,$2y$10$PhAISHaf8o/vBKa7Pz0n3OjFdFR05aTtUaa5sfHVZY5xZ0oF49c.e,bc347a6f6d0e64111e809870e4113376,TRUE,FALSE,0,0,
813984,dani brahim,dani-brahim813984@gmail.com,$2y$10$q0Jf.ZNqbpxPkD3KfVWGHedgQMhcUNsRBY6ZpTHjWVuz7hEqZ.B6e,27272471be0cbeb48ab082bfb907890f,FALSE,TRUE,2,0,La CIN est expire
561598,laachari ousamma,laachari-ousamma561598@gmail.com,$2y$10$yLokf4sXzTGmcUfd8Chqt.GpL4ISz4PZ1wekJy4kNKEmIwIK2MqeC,4dc15a0460bb635753f496459b400401,FALSE,FALSE,0,0,
479544,laachari ousamma,laachari-ousamma479544@gmail.com,$2y$10$k3fbZSrFgQoVOL0MX0JVJ.1juInuuMRyH5nAhvpg5VE1dag/rKljO,d9663e409ced6f5a8be7614c4a90a701,FALSE,TRUE,1,1,
691193,wakaha ahmed,wakaha-ahmed691193@gmail.com,$2y$10$9Zor/zeD76q9aIarOmpk8eYNFultTob4ywAjp9h0zDBK0G28jANSa,18f2fa9743cfad87b9dfd79207cd824b,TRUE,FALSE,0,0,
41691,wakaha ahmed,wakaha-ahmed41691@gmail.com,$2y$10$nK8JNvVvD656ZXpNUiKOD.XNq6WY7GxI9gaJifMDLZlBk0IPj04AK,f68d0f2ede0595c4f3b7932f082c7375,TRUE,FALSE,0,0,
801595,bohboh hanane,bohboh-hanane801595@gmail.com,$2y$10$SsRwe5sLsZaBzv/eTdCXCujCoIW7BqpjTig6oSrr1Iwd1ojIvzS/a,13746f516a7390297ee2e1ed69a9f372,TRUE,TRUE,2,0,La CIN est expire
822375,ait-bella saadia,ait-bella-saadia822375@gmail.com,$2y$10$heUU2ZIGDhSCpjnITxAL6Of4.vXVfjIoSPzozHOdgwbSNdqUeFis.,3f7cdabe3af8e528bf561afce15d79c6,TRUE,TRUE,0,0,La CIN est expire
897227,sefrioui karim,sefrioui-karim897227@gmail.com,$2y$10$gYP53QXxYhJq.3VgUvvfQOY72m/Qi8UWQ46JTkPYvI4ORvbJV.Hbu,6433d1b0e81df7bba12e4c956a5da310,TRUE,TRUE,1,1,
538620,sawando fatima,sawando-fatima538620@gmail.com,$2y$10$yWHBDkEQHhyYQodPyZC1d.UWU63jUaZRpTkrHMiCAlP.VAu7FIUAC,00f42b0b1ab177c964ab8c881d8f81de,FALSE,TRUE,0,0,La CIN est expire
481528,ait-ali amine,ait-ali-amine481528@gmail.com,$2y$10$tQt8D/l7cS1zqxXpQqpXnu3s5QmcCodKJb8Sx9yLJC.Oq/OLVgUTK,0b923325abb4f90cae676bd25912c35b,TRUE,FALSE,0,0,
579144,ait-ali amine,ait-ali-amine579144@gmail.com,$2y$10$dJYYFkL4cuqkRYVRl4bGQ.efP739CLs7miKTiAp2gEKujnjBk4UWS,7e4e3277267d94013911b1dd05cd161b,FALSE,TRUE,1,1,
478324,boughal ali,boughal-ali478324@gmail.com,$2y$10$jHjiXLfHrVrHJBg/RyAMDeiSY01CfVoZVdDG1OHnPg9x8d6U.JJCy,2ac8c2d694351c4ef3f1c29ce2049c68,FALSE,TRUE,2,0,La CIN est expire
135126,sawando fatima,sawando-fatima135126@gmail.com,$2y$10$S7Mi66TzKrDr1ltmai.wR.LGLxV68pBt.OZ08T1SlRchSuFyobYRu,a5ee11f076da75415a31280cee98ac87,TRUE,TRUE,1,1,
254011,sawando fatima,sawando-fatima254011@gmail.com,$2y$10$W5baZ9/6QKi8jmQbJOzY3OK/DqQF7c1RaxIMEF/gaQpwUjgK4UUJ2,7c8b9426c5a89ba081fc70ed650952f1,TRUE,TRUE,0,0,Les documents importes sont invisibles
773399,dani brahim,dani-brahim773399@gmail.com,$2y$10$gDmIodyIFXwTpTVu7YbO8.6wKdtlO4HkbuUVg986lEYtjgEH9pZbu,d40ed04c144616cafcc8d7628dfb9212,FALSE,FALSE,0,0,
343358,boughal ali,boughal-ali343358@gmail.com,$2y$10$mIYb/ogtcyfZ.C2640jOt.Hv6YeVf6sn7DHGFWLDaHpOGOBtiFMoW,3c43728e09dd12314b251055e5fe3057,FALSE,FALSE,0,0,
763208,dani brahim,dani-brahim763208@gmail.com,$2y$10$Hq2yZO2CvB/CGcvZzsZuOOzMCWPCtslmwtGoRlY0McRVBZD2ufQlW,1e599c79cf57016dbbb270df25ce85b3,TRUE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
901408,dani brahim,dani-brahim901408@gmail.com,$2y$10$dZZw5kACDlvvrBRKSINju.hpR53PksjvV6U94ZCx6DLwfm2Z7.un2,676369d6d563426a77a07d3e67446f77,TRUE,TRUE,2,0,La CIN est expire
440425,boughal ali,boughal-ali440425@gmail.com,$2y$10$k58.Nosy6NsAtIA878krxuLZMqkHc54vSu6myCpBxn2FzdlD4sc9O,c26faf31fac2646676848ebb58260d24,FALSE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
95519,laachari ousamma,laachari-ousamma95519@gmail.com,$2y$10$3bCWPeW0BCnLT0p1s5EpbupjqKuXT59YIS7TvRXJHZzc5EIpNA1v2,1c383526dc95d83e7d05c5ea51a9f185,FALSE,FALSE,0,0,
914499,laachari ousamma,laachari-ousamma914499@gmail.com,$2y$10$JnQ3Do2USIOlr8B9p1rA5Oj4j.RTb/YMi/ofys8003Tmy8gEpA/gS,4a447fa0819e4b3e6dcbc7dad6c83670,FALSE,TRUE,2,0,La CIN est expire
884015,sawando fatima,sawando-fatima884015@gmail.com,$2y$10$1OyymwzFRh9pZWZ4S12IL.YB.tvtpdr4JDOQItpXX3QwJaHN5MrB.,f1c93059446035cea595d507ad82b8a4,TRUE,TRUE,0,0,La date de votre baccalaureat n'est pas accepte
417417,sawando fatima,sawando-fatima417417@gmail.com,$2y$10$NEC0mYPRxD9CJ5RDcx4hKuhjnj/M5cwF22j3g1oAdV3ejnrrHuMAO,c0457d4d41157ff6dc4f2d205488bf59,FALSE,FALSE,0,0,
891338,bohboh hanane,bohboh-hanane891338@gmail.com,$2y$10$IjxqC9MTyJDojbFe/1HSN.Au0xOhO0QQMD5GEFYigGrbRequSEmiK,5b6fa0946da5343f9fb8c6c000ef6cb4,FALSE,FALSE,0,0,
144067,sawando fatima,sawando-fatima144067@gmail.com,$2y$10$.JDqYBMaLgqc36f059OnUetSLCpCOQ3JP4AB6phvHw5S3mVUquijy,f35ce8e58c511c30cb1d4b50dd1849d8,TRUE,TRUE,2,0,La date de votre baccalaureat n'est pas accepte
117489,ait-cheikh souad,ait-cheikh-souad117489@gmail.com,$2y$10$Ab6m.BDQCBwAxdy2RdKV7.g55iICnaaY0032mAJPK7ZAMKD0VG/TS,9053b69146ba9ac465e3c8c09798b178,TRUE,FALSE,0,0,
899363,sefrioui karim,sefrioui-karim899363@gmail.com,$2y$10$WCnfa9AGD9SQgWEAaRIRJeZeSf1elx2B5P8xMaP2mr2TQA1VfknPu,8cf361a7dce1851284b9eb27e57f41c8,FALSE,FALSE,0,0,
723203,wakaha ahmed,wakaha-ahmed723203@gmail.com,$2y$10$5hOE/FElpBS7nKGspkb5CephTlsjQblUR6AGfsD8hnsXFz/fK6bXG,e30b06b8d0655f73a2e69f6a5673903c,FALSE,FALSE,0,0,
412656,wakaha ahmed,wakaha-ahmed412656@gmail.com,$2y$10$CAGnvY.MkhKpBkBzGclyue2kGOOoBgDd6obTPrwjREpRpEBchE5SO,eb78289faa523863a82b2687abf20d2e,FALSE,TRUE,1,1,
608682,bohboh hanane,bohboh-hanane608682@gmail.com,$2y$10$M6/pEX8Ig.eHJjCqHaKwZO.7UC/chCwc4/XlGv30UcdwD/f4IaGDi,dbb475695f6c84cba75a728a91f7913a,FALSE,TRUE,2,0,La CIN est expire
454919,sefrioui karim,sefrioui-karim454919@gmail.com,$2y$10$8SZpX3CekFwmcUN0vqMTkeVSHpFTVeoY3MEfrHR8iTb1r1qVf8Mqm,8ea2809970efa35ad37df5b9133f00c2,FALSE,TRUE,2,0,Les documents importes sont invisibles
947943,farfaoua mohamed,farfaoua-mohamed947943@gmail.com,$2y$10$4PbIgQtgO8d82QgVesVcGuOsyBu.YLKmOEq7vXXEWrUKjomGcwvvu,51c60e67d3f9cc46a70e164a7a5f9335,FALSE,TRUE,1,1,
727994,dani brahim,dani-brahim727994@gmail.com,$2y$10$rL76Wga1ip/fFZrTajfsWOTWkRZF4amzWsOkwB9zVQu5HQFfYapPq,62f8b9a9be856c0962a9a5f73edd46e2,TRUE,FALSE,0,0,
241317,sawando fatima,sawando-fatima241317@gmail.com,$2y$10$BUuFYGXSbpEfpeZACN.H4uENskqES73VgkEr/k72h79m1.IvZjibW,d48d43208db33fc125f486eea9ee0827,FALSE,TRUE,1,1,
571118,boughal ali,boughal-ali571118@gmail.com,$2y$10$./MfM5t9YjDRaIZQNThAyOlCOWKUh6xdM8kzZuCpi5JkXWea31xsu,2e80d4ca2064604dc95311e18aa69cbb,FALSE,TRUE,0,0,La CIN est expire
708709,wakaha ahmed,wakaha-ahmed708709@gmail.com,$2y$10$UUB5/DHAvL37a2EqvHnFxOV/Gt4Sz.7IuuySjO6MWMbU64MdKx3RO,0cb7350c8669d69405dfc05f4a211482,TRUE,TRUE,2,0,La CIN est expire
895976,sefrioui karim,sefrioui-karim895976@gmail.com,$2y$10$E2QTMsxWToZP.nmYcm8FOeF2PKPH5YY/n9mx.cQjgKDB78vz5hApS,d52cb9023b36b933348c53811427ef47,TRUE,FALSE,0,0,
729703,sefrioui karim,sefrioui-karim729703@gmail.com,$2y$10$HTspLI4L8BS3FUsNHxAVqO2.0G94upDgtPaRlpqC76ngOzFffMHKG,3fcb5ff95f1a99eab1921478009eaaed,FALSE,TRUE,0,0,Les documents importes sont invisibles
793936,ait-ouali meryem,ait-ouali-meryem793936@gmail.com,$2y$10$xz/o5.syPP8w1Yh9iTHKsOlJUVc80ayP0Lchn/f.75rvYySFDPuWe,c6037afc13fb36841ced2c54c504dfd5,TRUE,FALSE,0,0,
844437,farfaoua mohamed,farfaoua-mohamed844437@gmail.com,$2y$10$52.xvHi1JBwT0YTvCxt3lOQjEmMYqi/bPHLYdSbRpWwIHdcbg8Yzq,ed8c916ef84f6c793ad2c28e0dd7a9b7,FALSE,FALSE,0,0,
